audio_filename,transcription,video_id,segment_num,start_time,duration,timestamp_range,transcription_length
ZVZgxe-Xwgg_seg039.wav,"ALRIGHT, 602-306-......, AMERICAN 1479",ZVZgxe-Xwgg,39,230,6,[03:50 - 03:56],38
ZVZgxe-Xwgg_seg040.wav,"YOU GOT IT. AMERICAN 1479, YOU'RE ON B SO YOU CAN TAXI B, S, C TO I NOW.",ZVZgxe-Xwgg,40,237,5,[03:57 - 04:02],72
ZVZgxe-Xwgg_seg041.wav,"ALRIGHT, GIVE THAT TO US AGAIN, FOR AMERICAN 1479.",ZVZgxe-Xwgg,41,243,3,[04:03 - 04:06],50
ZVZgxe-Xwgg_seg042.wav,"AMERICAN 1479, B, S, C TO POINT I, REMAIN THIS FREQUENCY.",ZVZgxe-Xwgg,42,248,5,[04:08 - 04:13],57
ZVZgxe-Xwgg_seg043.wav,"ALRIGHT, B, S, C, I WITH YOU, AMERICAN 1479.",ZVZgxe-Xwgg,43,253,5,[04:13 - 04:18],44
ZfU-HB_vUsI_seg001.wav,IT'S CESSNA 738XD.,ZfU-HB_vUsI,1,11,2,[00:11 - 00:13],18
ZfU-HB_vUsI_seg002.wav,"BEGIN A CLIMB IMMEDIATELY TO 3,500, TURN RIGHT, FLY HEADING 180.",ZfU-HB_vUsI,2,16,4,[00:16 - 00:20],64
ZfU-HB_vUsI_seg003.wav,"CLIMBING TO 3,500 FEET, MAKING RIGHT TURN...",ZfU-HB_vUsI,3,22,5,[00:22 - 00:27],44
ZfU-HB_vUsI_seg004.wav,"CESSNA 738XD, EXPEDITE THAT CLIMB TO 3,500 IMMEDIATELY.",ZfU-HB_vUsI,4,32,3,[00:32 - 00:35],55
ZfU-HB_vUsI_seg005.wav,...XD.,ZfU-HB_vUsI,5,41,1,[00:41 - 00:42],6
ZfU-HB_vUsI_seg006.wav,"...216, TRAFFIC AHEAD, YOUR LEFT 1.5 MILE SOUTH, ALTITUDE INDICATES 3,300 CLIMBING, NO FACTOR.",ZfU-HB_vUsI,6,44,4,[00:44 - 00:48],94
ZfU-HB_vUsI_seg007.wav,RUNWAY 12L CLEARED TO LAND.,ZfU-HB_vUsI,7,49,1,[00:49 - 00:50],27
ZfU-HB_vUsI_seg008.wav,"CLEARED TO LAND 12L, 216.",ZfU-HB_vUsI,8,51,2,[00:51 - 00:53],25
ZfU-HB_vUsI_seg009.wav,"CESSNA 738XD, ARE YOU A STUDENT SOLO?",ZfU-HB_vUsI,9,56,2,[00:56 - 00:58],37
ZfU-HB_vUsI_seg010.wav,73...,ZfU-HB_vUsI,10,60,1,[01:00 - 01:01],5
ZfU-HB_vUsI_seg011.wav,"CESSNA 738XD, ARE YOU A SOLO STUDENT?",ZfU-HB_vUsI,11,62,2,[01:02 - 01:04],37
ZfU-HB_vUsI_seg012.wav,"NO, I HAVE A PRIVATE PILOT LICENSE.",ZfU-HB_vUsI,12,65,3,[01:05 - 01:08],35
ZfU-HB_vUsI_seg013.wav,"CESSNA 738XD, FOR POSSIBLE PILOT DEVIATION I NEED YOU TO CONTACT THE TOWER.",ZfU-HB_vUsI,13,70,4,[01:10 - 01:14],75
ZfU-HB_vUsI_seg014.wav,"CONTACTING TOWER, XD.",ZfU-HB_vUsI,14,75,2,[01:15 - 01:17],21
ZfU-HB_vUsI_seg015.wav,"CESSNA 738XD, THE PHONE NUMBER FOR GATEWAY TOWER 480-988-74**.",ZfU-HB_vUsI,15,78,6,[01:18 - 01:24],62
ZfU-HB_vUsI_seg016.wav,HOW COPY?,ZfU-HB_vUsI,16,86,1,[01:26 - 01:27],9
ZfU-HB_vUsI_seg017.wav,...988-7***...,ZfU-HB_vUsI,17,88,2,[01:28 - 01:30],14
ZfU-HB_vUsI_seg018.wav,"CONTACTING TOWER, XD.",ZfU-HB_vUsI,18,91,2,[01:31 - 01:33],21
ZfU-HB_vUsI_seg019.wav,"BEGINNING RIGHT BASE FOR WHICH RUNWAY, PLEASE?",ZfU-HB_vUsI,19,97,3,[01:37 - 01:40],46
ZfU-HB_vUsI_seg020.wav,"CESSNA 738XD... THAT CALL WAS NOT FOR YOU, MA'AM.",ZfU-HB_vUsI,20,100,4,[01:40 - 01:44],49
ZfU-HB_vUsI_seg021.wav,"CESSNA 738XD, MAKE A LEFT TURN TO SOUTH-EAST. MAINTAIN PRESENT ALTITUDE AT 3,500, MA'AM.",ZfU-HB_vUsI,21,105,5,[01:45 - 01:50],88
ZfU-HB_vUsI_seg022.wav,"PRESENT HEADING... ...MAINTAINING 3,500 FEET, XD.",ZfU-HB_vUsI,22,112,4,[01:52 - 01:56],49
ZfU-HB_vUsI_seg023.wav,WHO'S TALKING ABOUT FALCON FIELD?,ZfU-HB_vUsI,23,120,1,[02:00 - 02:01],33
ZfU-HB_vUsI_seg024.wav,"738XD, REQUESTING TO GO BACK TO FALCON FIELD.",ZfU-HB_vUsI,24,122,4,[02:02 - 02:06],45
ZfU-HB_vUsI_seg025.wav,"CESSNA 738XD, I ACTUALLY WANNA DO... I'M GONNA MAKE YOU LAND HERE AT GATEWAY. I'M NOT LIKING WHAT YOU'RE DOING. WE WILL LAND YOU HERE AT GATEWAY.",ZfU-HB_vUsI,25,127,9,[02:07 - 02:16],145
ZfU-HB_vUsI_seg026.wav,WE WILL LAND HERE. XD.,ZfU-HB_vUsI,26,138,3,[02:18 - 02:21],22
ZfU-HB_vUsI_seg027.wav,"CESSNA 738XD, BEGIN YOUR DESCENT TO 2,600 ON YOUR CURRENT HEADING. I WILL GIVE YOU APPARENT INSTRUCTION IN ONE MILE.",ZfU-HB_vUsI,27,142,7,[02:22 - 02:29],116
ZfU-HB_vUsI_seg028.wav,"DESCENDING TO 2,600 FEET, MAINTAIN HEADING. XD.",ZfU-HB_vUsI,28,150,5,[02:30 - 02:35],47
ZfU-HB_vUsI_seg029.wav,"CESSNA 738XD, RUNWAY 12C CLEARED TO LAND.",ZfU-HB_vUsI,29,160,4,[02:40 - 02:44],41
ZfU-HB_vUsI_seg030.wav,...XD.,ZfU-HB_vUsI,30,166,1,[02:46 - 02:47],6
ZfU-HB_vUsI_seg031.wav,"CESSNA 738XD, TURN RIGHT AT K AND HOLD SHORT RUNWAY 12R, REMAIN THIS FREQUENCY.",ZfU-HB_vUsI,31,182,4,[03:02 - 03:06],79
ZfU-HB_vUsI_seg032.wav,N738XD'S REPLIES WAS NOT RECORDED.,ZfU-HB_vUsI,32,187,1,[03:07 - 03:08],34
ZfU-HB_vUsI_seg033.wav,"CESSNA 738XD, WHAT WE'RE DOING HERE IS... YOU'VE PROVEN YOURSELF A RISK TO AVIATION SAFETY AT THIS TIME. SO I SUGGEST YOU PARK AT THE FBO AND HAVE AN INSTRUCTOR COME AND... ...FLY YOU OUT OF THE AIRPORT WITH AN INSTRUCTOR ONBOARD YOUR AIRCRAFT.",ZfU-HB_vUsI,33,191,14,[03:11 - 03:25],244
ZfU-HB_vUsI_seg034.wav,"CESSNA 738XD, MAKE A HALF RIGHT TURN TO V, CROSS RUNWAY 12R. CONTACT GROUND 128.25.",ZfU-HB_vUsI,34,209,5,[03:29 - 03:34],83
ZfU-HB_vUsI_seg035.wav,CONTACT 128...,ZfU-HB_vUsI,35,221,3,[03:41 - 03:44],14
ZfU-HB_vUsI_seg036.wav,"CESSNA 738XD, GATEWAY TOWER.",ZfU-HB_vUsI,36,225,2,[03:45 - 03:47],28
ZfU-HB_vUsI_seg037.wav,"CESSNA 738XD, BRING YOUR AIRCRAFT TO A STOP.",ZfU-HB_vUsI,37,229,2,[03:49 - 03:51],44
ZfU-HB_vUsI_seg038.wav,CONTACT GROUND AND THEN CONTINUE TAXI.,ZfU-HB_vUsI,38,233,2,[03:53 - 03:55],38
ZfU-HB_vUsI_seg039.wav,HOLD YOUR POSITION WHERE YOU AT AND CONTACT GROUND 128.25.,ZfU-HB_vUsI,39,237,4,[03:57 - 04:01],58
ZfU-HB_vUsI_seg040.wav,...WHERE YOU REQUESTING TAXI TO?,ZfU-HB_vUsI,40,245,2,[04:05 - 04:07],32
ZfU-HB_vUsI_seg041.wav,"TAXI TO THE FBO VIA V, W, Y. ARE YOU FAMILIAR?",ZfU-HB_vUsI,41,252,7,[04:12 - 04:19],46
ZfU-HB_vUsI_seg042.wav,"CESSNA 738XD, ROGER.",ZfU-HB_vUsI,42,262,2,[04:22 - 04:24],20
ZfU-HB_vUsI_seg043.wav,"YOU'RE NOT FAMILIAR WITH THE AIRPORT, YOU DEFINITELY SHOULD NOT BE TAXIING AROUND WITHOUT INSTRUCTOR, THAT'S DANGEROUS.",ZfU-HB_vUsI,43,265,5,[04:25 - 04:30],119
ZfU-HB_vUsI_seg044.wav,"TAXI FORWARD, TURN V AND THEN TURN RIGHT ONTO TAXIWAY W.",ZfU-HB_vUsI,44,271,4,[04:31 - 04:35],56
ZfU-HB_vUsI_seg045.wav,"SOMEONE'S CALLING GROUND, SATND BY.",ZfU-HB_vUsI,45,287,1,[04:47 - 04:48],35
ZfU-HB_vUsI_seg046.wav,MAKE THE NEXT LEFT TURN ONTO TAXIWAY Y. JUST PASS THE P2 WITH THE RED TAIL THERE. MAKE LEFT TURN ONTO Y AND I'LL POINT THE FBO OUT TO YOU ONCE YOU MAKE THE TURN.,ZfU-HB_vUsI,46,294,10,[04:54 - 05:04],161
ZfU-HB_vUsI_seg047.wav,LEFT TURN Y...,ZfU-HB_vUsI,47,306,1,[05:06 - 05:07],14
ZfU-HB_vUsI_seg048.wav,"CESSNA 738XD, THE FBO IS TO YOUR LEFT WHERE THE BP GAS SIGN IS.",ZfU-HB_vUsI,48,315,3,[05:15 - 05:18],63
ZfU-HB_vUsI_seg049.wav,TURNING LEFT...,ZfU-HB_vUsI,49,320,2,[05:20 - 05:22],15
_BGT3FqkKQs_seg006.wav,"JET SHARE 845, WIND 050 AT 8, RUNWAY 1 CLEARED FOR TAKEOFF.",_BGT3FqkKQs,6,10,4,[00:10 - 00:14],59
_BGT3FqkKQs_seg007.wav,JRE845 CESSNA 560XL CITATION EXCEL,_BGT3FqkKQs,7,12,5,[00:12 - 00:17],34
_BGT3FqkKQs_seg008.wav,"CLEARED FOR TAKEOFF, RUNWAY 1, JET SHARE 845.",_BGT3FqkKQs,8,17,2,[00:17 - 00:19],45
_BGT3FqkKQs_seg009.wav,"JET SHARE 845, CONTACT NEWARK DEPARTURE 119.2.",_BGT3FqkKQs,9,30,3,[00:30 - 00:33],46
_BGT3FqkKQs_seg010.wav,"19.2, JET SHARE 845.",_BGT3FqkKQs,10,43,2,[00:43 - 00:45],20
_BGT3FqkKQs_seg011.wav,"JET SHARE 845, NEWARK.",_BGT3FqkKQs,11,54,2,[00:54 - 00:56],22
_BGT3FqkKQs_seg012.wav,...DEPARTURE.,_BGT3FqkKQs,12,59,1,[00:59 - 01:00],13
_BGT3FqkKQs_seg013.wav,"JET SHARE 845, NEWARK DEPARTURE, RADAR CONTACT 1,700, INCREASE YOUR SPEED TO 250.",_BGT3FqkKQs,13,60,4,[01:00 - 01:04],81
_BGT3FqkKQs_seg014.wav,"INCREASE SPEED TO 250, JET SHARE 845.",_BGT3FqkKQs,14,68,2,[01:08 - 01:10],37
_BGT3FqkKQs_seg015.wav,AND VERIFY YOUR ALTITUDE?,_BGT3FqkKQs,15,70,2,[01:10 - 01:12],25
_BGT3FqkKQs_seg016.wav,"CLIMBING TO 2,000, JET SHARE 845.",_BGT3FqkKQs,16,75,2,[01:15 - 01:17],33
_BGT3FqkKQs_seg017.wav,"JET SHARE 845, LOW ALTITUDE ALERT, CHECK YOUR ALTITUDE IMMEDIATELY. NEWARK ALTIMETER 29.88, CLIMB AND MAINTAIN 3,000.",_BGT3FqkKQs,17,81,6,[01:21 - 01:27],117
_BGT3FqkKQs_seg018.wav,"CLIMB AND MAINTAIN 3,000, JET SHARE 845.",_BGT3FqkKQs,18,87,2,[01:27 - 01:29],40
_BGT3FqkKQs_seg019.wav,"JET SHARE 845, I JUST WANT TO MAKE SURE EVERYTHING...",_BGT3FqkKQs,19,96,2,[01:36 - 01:38],53
_BGT3FqkKQs_seg020.wav,"JET SHARE 845, I CAN SEE YOU DESCENDING HERE, ...YOU WENT DOWN TO 1,200, BACK TO 2,100. IS EVERYTHING OKAY HERE?",_BGT3FqkKQs,20,106,5,[01:46 - 01:51],112
_BGT3FqkKQs_seg021.wav,"JET SHARE 845, NEWARK.",_BGT3FqkKQs,21,118,2,[01:58 - 02:00],22
_BGT3FqkKQs_seg022.wav,"JET SHARE 845, NEWARK.",_BGT3FqkKQs,22,124,2,[02:04 - 02:06],22
_BGT3FqkKQs_seg023.wav,"JET SHARE 845, IF YOU CAN HEAR THIS TRANSMISSION, IDENT PLEASE.",_BGT3FqkKQs,23,132,3,[02:12 - 02:15],63
_BGT3FqkKQs_seg024.wav,"JET SHARE 845, NEWARK APPROACH, TETERBORO AIRPORT JUST OFF YOUR LEFT SIDE ABOUT 8 MILES IF YOU NEED TO RETURN TO THE FIELD. THERE IS NO TRAFFIC IN BETWEEN YOU AND TETERBORO AIRPORT AT 3,000.",_BGT3FqkKQs,24,143,10,[02:23 - 02:33],190
_BGT3FqkKQs_seg025.wav,"JET SHARE 845, CALDWELL AIRPORT 11 O'CLOCK AT 3 MILES.",_BGT3FqkKQs,25,155,4,[02:35 - 02:39],54
_BGT3FqkKQs_seg026.wav,...JET SHARE 845.,_BGT3FqkKQs,26,167,1,[02:47 - 02:48],17
_BGT3FqkKQs_seg027.wav,"JET SHARE 845, CLIMB AND MAINTAIN 4,000.",_BGT3FqkKQs,27,168,2,[02:48 - 02:50],40
_BGT3FqkKQs_seg028.wav,"JET SHARE 845, DECLARING AN EMERGENCY. REQUEST... UHH...",_BGT3FqkKQs,28,170,3,[02:50 - 02:53],56
_BGT3FqkKQs_seg029.wav,"JET SHARE 845, THANK YOU. WHAT DO YOU NEED? DO YOU WANT CALDWELL, MORRISTOWN, TETERBORO OR NEWARK?",_BGT3FqkKQs,29,174,4,[02:54 - 02:58],98
_BGT3FqkKQs_seg030.wav,"LET'S... TO NEWARK, JET SHARE 845.",_BGT3FqkKQs,30,182,3,[03:02 - 03:05],34
_BGT3FqkKQs_seg031.wav,"JET SHARE 845, OKAY, RADAR VECTORS TO NEWARK AIRPORT. YOU'RE CLEARED TO NEWARK AIRPORT VIA VECTORS. TURN LEFT HEADING 190. CAN YOU MAINTAIN ALTITUDE 3,000?",_BGT3FqkKQs,31,186,8,[03:06 - 03:14],155
_BGT3FqkKQs_seg032.wav,"JET SHARE 845, WE'RE TRYING... ...LOOKS LIKE WE'RE HAVING A TRIM ISSUE, HARD TO CONTROL THE AIRCRAFT.",_BGT3FqkKQs,32,197,7,[03:17 - 03:24],101
_BGT3FqkKQs_seg033.wav,"JET SHARE 845, PROCEED TO NEWARK AIRPORT. YOUR DISCRETION ON NAVIGATION, ARE YOU ABLE TO MAKE A LEFT TURN TO NEWARK? ADDITIONALLY, YOU HAVE MORRISTOWN AIRPORT 11 O'CLOCK, ABOUT 6 MILES. MORRISTOWN'S 11 O'CLOCK, 6 MILES.",_BGT3FqkKQs,33,208,12,[03:28 - 03:40],219
_BGT3FqkKQs_seg034.wav,"GIVE US A HEADING FOR MORRISTOWN, JET SHARE 845.",_BGT3FqkKQs,34,223,4,[03:43 - 03:47],48
_BGT3FqkKQs_seg035.wav,"JET SHARE 845, TURN LEFT HEADING 220.",_BGT3FqkKQs,35,227,3,[03:47 - 03:50],37
_BGT3FqkKQs_seg036.wav,"LEFT HEADING 220, JET SHARE 845.",_BGT3FqkKQs,36,231,2,[03:51 - 03:53],32
_BGT3FqkKQs_seg037.wav,"JET SHARE 845, MORRISTOWN AIRPORT 12 O'CLOCK AND 4 MILES. MORRISTOWN AIRPORT STRAIGHT AHEAD, RUNWAY 23.",_BGT3FqkKQs,37,240,6,[04:00 - 04:06],103
_BGT3FqkKQs_seg038.wav,"ALRIGHT, MORRISTOWN STRAIGHT AHEAD, JET SHARE 845.",_BGT3FqkKQs,38,246,3,[04:06 - 04:09],50
_BGT3FqkKQs_seg039.wav,"OKAY, DO YOU WANT MORRISTOWN... ILS RUNWAY 23 IS IN USE? THE WIND IS 020 AT 4, 5 MILES VISIBILITY, DRIZZLE, OVERCAST 800.",_BGT3FqkKQs,39,249,9,[04:09 - 04:18],121
_BGT3FqkKQs_seg040.wav,"JET SHARE 845, THE MINIMUM VECTORING ALTITUDE IN YOUR AREA IS 2,500.",_BGT3FqkKQs,40,262,3,[04:22 - 04:25],68
_BGT3FqkKQs_seg041.wav,"JET SHARE 845, MORRISTOWN AIRPORT IS OFF YOUR LEFT SIDE ABOUT 4 MILES.",_BGT3FqkKQs,41,272,4,[04:32 - 04:36],70
_BGT3FqkKQs_seg042.wav,"ROGER, WHERE ARE YOU?",_BGT3FqkKQs,42,278,2,[04:38 - 04:40],21
_BGT3FqkKQs_seg043.wav,"JET SHARE 845, WHEN ABLE, SAY THE SOULS AND FUEL ON BOARD.",_BGT3FqkKQs,43,286,4,[04:46 - 04:50],58
_BGT3FqkKQs_seg044.wav,"2 SOULS ON BOARD. I'LL GIVE YOU THE FUEL, NOW.",_BGT3FqkKQs,44,294,3,[04:54 - 04:57],46
_BGT3FqkKQs_seg045.wav,"JET SHARE 845, HOW LONG OF A RUNWAY DO YOU NEED TO LAND? WE HAVE A COUPLE OF ALTERNATE AIRPORTS THAT WE CAN GET TO. LET ME KNOW HOW MUCH RUNWAY YOU NEED.",_BGT3FqkKQs,45,301,7,[05:01 - 05:08],153
_BGT3FqkKQs_seg046.wav,"JET SHARE 845, I CAN SET YOU UP FOR VECTOR ONTO RUNWAY 11 AT NEWARK AIRPORT IF YOU'D LIKE. IT'S ABOUT 18 MILES TO THE EAST, RUNWAY 11 AT NEWARK IF YOU'D LIKE.",_BGT3FqkKQs,46,312,8,[05:12 - 05:20],158
_BGT3FqkKQs_seg047.wav,"YEAH, WE CAN TAKE THAT, JET SHARE 845.",_BGT3FqkKQs,47,321,3,[05:21 - 05:24],38
_BGT3FqkKQs_seg048.wav,"ALRIGHT. JET SHARE 845, TURN LEFT HEADING 130.",_BGT3FqkKQs,48,325,2,[05:25 - 05:27],46
_BGT3FqkKQs_seg049.wav,"LEFT HEADING 130, JET SHARE 845.",_BGT3FqkKQs,49,328,2,[05:28 - 05:30],32
_BGT3FqkKQs_seg050.wav,"JET SHARE 845, NEWARK INFORMATION: WIND 030 AT 10, 7 MILES VISIBILITY, LIGHT RAIN, FEW CLOUDS AT 5,000, BROKEN AT 900.",_BGT3FqkKQs,50,338,9,[05:38 - 05:47],118
_BGT3FqkKQs_seg051.wav,"ROGER, JET SHARE 845.",_BGT3FqkKQs,51,349,2,[05:49 - 05:51],21
_BGT3FqkKQs_seg052.wav,"JET SHARE 845, THE NEWARK LOCALIZER FREQUENCY FOR RUNWAY 11, 109.15. RUNWAY 11 LOCALIZER 109.15, THE LOCALIZER IS UP AND ACTIVE. MAINTAIN AT OR ABOVE 2,000, FLY YOUR PRESENT HEADING, JOIN THE LOCALIZER FOR RUNWAY 11 AT NEWARK AIRPORT, JET SHARE 845.",_BGT3FqkKQs,52,358,19,[05:58 - 06:17],249
_BGT3FqkKQs_seg053.wav,"JET SHARE 845, INTERCEPT THE LOCALIZER RUNWAY 11 TO NEWARK ON YOUR PRESENT HEADING. YOU CAN ACKNOWLEDGE WITH AN IDENT.",_BGT3FqkKQs,53,384,6,[06:24 - 06:30],118
_BGT3FqkKQs_seg054.wav,"WE'LL JOIN THE LOCALIZER ON THE PRESENT HEADING, JET SHARE 845.",_BGT3FqkKQs,54,390,4,[06:30 - 06:34],63
_BGT3FqkKQs_seg055.wav,"JET SHARE 845, WHEN YOU'RE ABLE, SAY THE FUEL AND SOULS ON BOARD.",_BGT3FqkKQs,55,400,4,[06:40 - 06:44],65
_BGT3FqkKQs_seg056.wav,"ROGER, WE HAVE 2 SOULS ON BOARD, AND WE HAVE 4,200 POUNDS OF FUEL, SO ABOUT 3 HOURS... ABOUT 2 HOURS, JET SHARE 845.",_BGT3FqkKQs,56,407,10,[06:47 - 06:57],116
_BGT3FqkKQs_seg057.wav,"JET SHARE 845, THANK YOU.",_BGT3FqkKQs,57,418,2,[06:58 - 07:00],25
_BGT3FqkKQs_seg058.wav,"JET SHARE 845, CONTACT NEWARK TOWER 118.3, 18.3, GOOD DAY.",_BGT3FqkKQs,58,431,5,[07:11 - 07:16],58
_BGT3FqkKQs_seg059.wav,"TOWER, JET SHARE 845 ON THE ILS 11.",_BGT3FqkKQs,59,441,5,[07:21 - 07:26],35
_BGT3FqkKQs_seg060.wav,"JET SHARE 845, NEWARK TOWER, NUMBER 1, EQUIPMENT IS STANDING BY. WIND IS 050 AT 5, RUNWAY 11 CLEARED TO LAND.",_BGT3FqkKQs,60,447,6,[07:27 - 07:33],109
_BGT3FqkKQs_seg061.wav,"11 CLEARED TO LAND, JET SHARE 845.",_BGT3FqkKQs,61,454,2,[07:34 - 07:36],34
_BGT3FqkKQs_seg062.wav,WIND 050 AT 6.,_BGT3FqkKQs,62,463,2,[07:43 - 07:45],14
_BGT3FqkKQs_seg063.wav,"JET SHARE 845, DO YOU REQUIRE ANY ASSISTANCE?",_BGT3FqkKQs,63,474,2,[07:54 - 07:56],45
_BGT3FqkKQs_seg064.wav,UH... WE'RE JUST DECIDING ON THE SIDE... WE'LL JUST TAKE THE SIDE...,_BGT3FqkKQs,64,478,5,[07:58 - 08:03],68
_BGT3FqkKQs_seg065.wav,"JET SHARE 845, ROGER, MAKE FIRST AVAILABLE LEFT TURN TO VACATE. TAXI Z, Z5 TO SIGNATURE.",_BGT3FqkKQs,65,484,7,[08:04 - 08:11],88
_BGT3FqkKQs_seg066.wav,"OKAY, LEFT TURN Z, Z5 TO SIGNATURE, JET SHARE 845.",_BGT3FqkKQs,66,492,4,[08:12 - 08:16],50
_BGT3FqkKQs_seg067.wav,"JET SHARE 945, AS YOU TAXI, SQUAWK 1200.",_BGT3FqkKQs,67,497,5,[08:17 - 08:22],40
_BGT3FqkKQs_seg068.wav,"SQUAWKING 1200, JET SHARE 845.",_BGT3FqkKQs,68,502,3,[08:22 - 08:25],30
_YEOkJ0WdhE_seg008.wav,KDED DELAND MUNICIPAL AIRPORT,_YEOkJ0WdhE,8,6,67,[00:06 - 01:13],29
_YEOkJ0WdhE_seg009.wav,N19703 CESSNA 172L SKYHAWK,_YEOkJ0WdhE,9,10,3,[00:10 - 00:13],26
_YEOkJ0WdhE_seg010.wav,19703 IS CIRCLING AROUND FOR LANDING ON RUNWAY 12,_YEOkJ0WdhE,10,10,4,[00:10 - 00:14],49
_YEOkJ0WdhE_seg011.wav,DOES ANYONE KNOW IF THAT GUY JUST FLEW ACROSS THE RUNWAY IS OKAY?,_YEOkJ0WdhE,11,15,4,[00:15 - 00:19],65
_YEOkJ0WdhE_seg012.wav,"I HAVE NO IDEA. I SAW SOMEBODY WAS WALKING ACROSS THE RUNWAY AFTER WE TOOK OFF, BUT I'M NOT SURE. I COULDN'T TELL ANYTHING.",_YEOkJ0WdhE,12,20,6,[00:20 - 00:26],123
_YEOkJ0WdhE_seg013.wav,"WE DEFINITELY HAVE A LITTLE BIT OF DAMAGE TO OUR LEFT WING, SO",_YEOkJ0WdhE,13,28,3,[00:28 - 00:31],62
_YEOkJ0WdhE_seg014.wav,19703 IS ON LEFT BASE FOR RUNWAY 12,_YEOkJ0WdhE,14,32,3,[00:32 - 00:35],35
_YEOkJ0WdhE_seg015.wav,LET'S GET IT FAST.,_YEOkJ0WdhE,15,35,2,[00:35 - 00:37],18
_YEOkJ0WdhE_seg016.wav,THINK IS ALL GOOD?,_YEOkJ0WdhE,16,38,1,[00:38 - 00:39],18
_YEOkJ0WdhE_seg017.wav,I SAID WHAT'S GOOD FAST.,_YEOkJ0WdhE,17,41,1,[00:41 - 00:42],24
_YEOkJ0WdhE_seg018.wav,I'LL BE HERE IN OVER TWO HOURS.,_YEOkJ0WdhE,18,45,2,[00:45 - 00:47],31
_YEOkJ0WdhE_seg019.wav,WHAT THE HECK JUST FLEW PAST THE COCKPIT MAN.,_YEOkJ0WdhE,19,48,2,[00:48 - 00:50],45
_YEOkJ0WdhE_seg020.wav,YOU SURE?,_YEOkJ0WdhE,20,51,1,[00:51 - 00:52],9
_YEOkJ0WdhE_seg021.wav,"YEAH, WE HIT A SKYDIVER JUST NOW",_YEOkJ0WdhE,21,52,3,[00:52 - 00:55],32
_YEOkJ0WdhE_seg022.wav,WAS THE SKYDIVER ON THE GROUND?,_YEOkJ0WdhE,22,57,2,[00:57 - 00:59],31
_YEOkJ0WdhE_seg023.wav,HE FLEW ACROSS THE RUNWAY,_YEOkJ0WdhE,23,60,3,[01:00 - 01:03],25
_YEOkJ0WdhE_seg024.wav,"CAN ANYONE TELL ME IF THAT SKYDIVER IS OKAY, PLEASE?",_YEOkJ0WdhE,24,64,3,[01:04 - 01:07],52
a17cWqMffAA_seg004.wav,"GAINESVILLE TRAFFIC, CESSNA 519, IS 7.7 MILES, STRAIGHT IN TO LAND.",a17cWqMffAA,4,8,6,[00:08 - 00:14],67
a17cWqMffAA_seg005.wav,"UH, I'M CESSNA ONE... UH, 519. I'M 6.5 MILES, RUNWAY 5.",a17cWqMffAA,5,19,6,[00:19 - 00:25],55
a17cWqMffAA_seg006.wav,"I'M HAVING A HARD TIME HEARING YOU, BUT I'M ON FINAL FOR 5 AT GAINESVILLE. I'M 4.4 MILES... I'M AT 3,000 FEET.",a17cWqMffAA,6,30,9,[00:30 - 00:39],110
a17cWqMffAA_seg007.wav,"GAINESVILLE TRAFFIC, CESSNA 519 IS 3.7 MILES AT 2,700 FEET. RUNWAY 5, FULL STOP. I'M IN A CESSNA 150.",a17cWqMffAA,7,43,12,[00:43 - 00:55],101
a17cWqMffAA_seg008.wav,"HEY, HELLO! I NEED HELP!",a17cWqMffAA,8,62,2,[01:02 - 01:04],24
a17cWqMffAA_seg009.wav,"HELLO, HELLO, I NEED HELP!",a17cWqMffAA,9,66,3,[01:06 - 01:09],26
a17cWqMffAA_seg010.wav,HELP!,a17cWqMffAA,10,70,1,[01:10 - 01:11],5
a17cWqMffAA_seg011.wav,"HEY, THAT PERSON TRYING TO CALL ON THE RADIO DOES NEED HELP. I...",a17cWqMffAA,11,73,3,[01:13 - 01:16],65
a17cWqMffAA_seg012.wav,BLOCKED,a17cWqMffAA,12,76,1,[01:16 - 01:17],7
a17cWqMffAA_seg013.wav,"AND, COLE, DID YOU HEAR THAT PERSON TRYING TO CALL IN ON HIS FREQUENCY CALLING FOR HELP?",a17cWqMffAA,13,80,4,[01:20 - 01:24],88
a17cWqMffAA_seg014.wav,"I HEARD SOMETHING, BUT I COULDN'T MAKE OUT WHAT THEY WERE SAYING, BUT YEAH, IT SOUNDED LIKE SOMETHING...",a17cWqMffAA,14,85,5,[01:25 - 01:30],104
a17cWqMffAA_seg015.wav,HELP! I NEED HELP!,a17cWqMffAA,15,90,2,[01:30 - 01:32],18
a17cWqMffAA_seg016.wav,HELLO! I NEED HELP!,a17cWqMffAA,16,95,2,[01:35 - 01:37],19
a17cWqMffAA_seg017.wav,ARE YOU IN THE CESSNA?,a17cWqMffAA,17,99,1,[01:39 - 01:40],22
a17cWqMffAA_seg018.wav,"YES, THE CESSNA! I'M IN CESS...",a17cWqMffAA,18,101,2,[01:41 - 01:43],31
a17cWqMffAA_seg019.wav,"ADD... ADD ABOUT 300-400 RPM ( ... ... ...). ADD POWER, DON'T TURN REAL STEEP.",a17cWqMffAA,19,104,6,[01:44 - 01:50],78
a17cWqMffAA_seg020.wav,"I JUST... I NEED SOME HELP! HELP ME, HELP ME.",a17cWqMffAA,20,112,6,[01:52 - 01:58],45
