audio_filename,video_id,segment_num,transcription,reason,matched_keywords,duration
ex4fsWDTptk_seg001.wav,ex4fsWDTptk,1,ATC AUDIO,metadata,['ATC AUDIO'],
ex4fsWDTptk_seg002.wav,ex4fsWDTptk,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
f0teThbdAKI_seg001.wav,f0teThbdAKI,1,MAP AND ANIMATION CREATED BY A. TAYSIN,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
f0teThbdAKI_seg002.wav,f0teThbdAKI,2,AUDIO SOURCE : WWW.LIVEATC.COM,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.COM']",
fF_Zd3doJ20_seg001.wav,fF_Zd3doJ20,1,ATC AUDIO,metadata,['ATC AUDIO'],
fnWIP7H1JJs_seg001.wav,fnWIP7H1JJs,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
fnWIP7H1JJs_seg002.wav,fnWIP7H1JJs,2,MAP AND ANIMATION CREATED BY A. VEYSIN AUDIO SOURCE: WWW.LIVEATC.NET ATC AUDIO,metadata,"['ATC AUDIO', 'MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
fqZyFyvOihM_seg001.wav,fqZyFyvOihM,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
fqksLAnRyVU_seg001.wav,fqksLAnRyVU,1,ATC AUDIO,metadata,['ATC AUDIO'],
fqksLAnRyVU_seg002.wav,fqksLAnRyVU,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
fqksLAnRyVU_seg003.wav,fqksLAnRyVU,3,ATC AUDIO,metadata,['ATC AUDIO'],
fqksLAnRyVU_seg004.wav,fqksLAnRyVU,4,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
fqksLAnRyVU_seg005.wav,fqksLAnRyVU,5,MAP AND ANIMATION CREATED BY A. TEYSSEN,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
fqksLAnRyVU_seg006.wav,fqksLAnRyVU,6,AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
fqksLAnRyVU_seg007.wav,fqksLAnRyVU,7,ATCAUDIO,metadata,['ATCAUDIO'],
fruN_EEKRLE_seg001.wav,fruN_EEKRLE,1,ATC AUDIO,metadata,['ATC AUDIO'],
fruN_EEKRLE_seg002.wav,fruN_EEKRLE,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
fruN_EEKRLE_seg003.wav,fruN_EEKRLE,3,VISUALIZED,metadata,['VISUALIZED'],
fruN_EEKRLE_seg004.wav,fruN_EEKRLE,4,MAP AND ANIMATION CREATED BY A. VEYSN,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
fruN_EEKRLE_seg005.wav,fruN_EEKRLE,5,AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
fwbyr8TN--U_seg001.wav,fwbyr8TN--U,1,ATC AUDIO,metadata,['ATC AUDIO'],
fwbyr8TN--U_seg002.wav,fwbyr8TN--U,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
fwbyr8TN--U_seg003.wav,fwbyr8TN--U,3,MAP AND ANIMATION CREATED BY A. WYSEN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
fwbyr8TN--U_seg007.wav,fwbyr8TN--U,7,MAP AND ANIMATION CREATED BY A. WYSEN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
fwbyr8TN--U_seg012.wav,fwbyr8TN--U,12,MAP AND ANIMATION CREATED BY A. WYSEN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
fwbyr8TN--U_seg021.wav,fwbyr8TN--U,21,MAP AND ANIMATION CREATED BY A. WYSEN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
fwbyr8TN--U_seg024.wav,fwbyr8TN--U,24,MAP AND ANIMATION CREATED BY A. WYSEN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
gaOWOd0vA6g_seg001.wav,gaOWOd0vA6g,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
gaOWOd0vA6g_seg002.wav,gaOWOd0vA6g,2,MAP AND ANIMATION CREATED BY A. WYSIN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
ggklH9Wnxz8_seg001.wav,ggklH9Wnxz8,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
ggklH9Wnxz8_seg002.wav,ggklH9Wnxz8,2,MAP AND ANIMATION CREATED BY: A. TAYSON,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
ggklH9Wnxz8_seg003.wav,ggklH9Wnxz8,3,AUDIO SOURCE: WWW.LIVEATC.COM,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.COM']",
ggklH9Wnxz8_seg004.wav,ggklH9Wnxz8,4,ATC AUDIO,metadata,['ATC AUDIO'],
gmRErlcffLg_seg001.wav,gmRErlcffLg,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
gmRErlcffLg_seg002.wav,gmRErlcffLg,2,MAP AND ANIMATION CREATED BY A. WYSYN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
h36m7joF1_0_seg001.wav,h36m7joF1_0,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
hM6ZwGMIMaw_seg001.wav,hM6ZwGMIMaw,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
hM6ZwGMIMaw_seg002.wav,hM6ZwGMIMaw,2,MAP AND ANIMATION CREATED BY A.TAYSIN AUDIO SOURCE: WWW.LIVEATC.COM,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.COM']",
hrbWb8Npb5I_seg001.wav,hrbWb8Npb5I,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
hrbWb8Npb5I_seg002.wav,hrbWb8Npb5I,2,MAP AND ANIMATION CREATED BY A. TAYSIN AUDIO SOURCE : WWW.LIVEATC.COM,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.COM']",
iEaL7Q3PcyU_seg001.wav,iEaL7Q3PcyU,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
iVqg1odbF7k_seg001.wav,iVqg1odbF7k,1,ATC AUDIO,metadata,['ATC AUDIO'],
iVqg1odbF7k_seg002.wav,iVqg1odbF7k,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
iVqg1odbF7k_seg003.wav,iVqg1odbF7k,3,VISUALIZED,metadata,['VISUALIZED'],
iVqg1odbF7k_seg004.wav,iVqg1odbF7k,4,MAP AND ANIMATION CREATED BY: A. TAYSOM,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
iVqg1odbF7k_seg005.wav,iVqg1odbF7k,5,AUDIO SOURCE: WWW.LIVEATC.COM,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.COM']",
iVqg1odbF7k_seg006.wav,iVqg1odbF7k,6,ATC AUDIO,metadata,['ATC AUDIO'],
j6QQ8HtvBT8_seg001.wav,j6QQ8HtvBT8,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
j6QQ8HtvBT8_seg002.wav,j6QQ8HtvBT8,2,MAP AND ANIMATION CREATED BY A.TRYSIN,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
j6QQ8HtvBT8_seg003.wav,j6QQ8HtvBT8,3,AUDIO SOURCE : WWW.LIVEATC.NET,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
j6QQ8HtvBT8_seg046.wav,j6QQ8HtvBT8,46,ATC AUDIO ATC AUDIO VISUALIZED,metadata,"['ATC AUDIO', 'VISUALIZED']",
jY1ly0CA-uQ_seg001.wav,jY1ly0CA-uQ,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
jY1ly0CA-uQ_seg002.wav,jY1ly0CA-uQ,2,MAP AND ANIMATION CREATED BY A. WYSIN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
jY1ly0CA-uQ_seg006.wav,jY1ly0CA-uQ,6,VIDEO FROM: YOUTUBE/SHOWME CARIBBEAN,metadata,['YOUTUBE'],
jas6SMLLc40_seg001.wav,jas6SMLLc40,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
jas6SMLLc40_seg002.wav,jas6SMLLc40,2,MAP AND ANIMATION CREATED BY A.TAYFUN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
jas6SMLLc40_seg004.wav,jas6SMLLc40,4,ATC AUDIO,metadata,['ATC AUDIO'],
jqAv3BCfwqM_seg001.wav,jqAv3BCfwqM,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
jqAv3BCfwqM_seg035.wav,jqAv3BCfwqM,35,ATC AUDIO ATC AUDIO VISUALIZED SUBSCRIBE,metadata,"['ATC AUDIO', 'VISUALIZED']",
jxvsggdfykI_seg001.wav,jxvsggdfykI,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
k1YZst6VvPU_seg001.wav,k1YZst6VvPU,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
kGGWt8cB1J8_seg001.wav,kGGWt8cB1J8,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
kGGWt8cB1J8_seg002.wav,kGGWt8cB1J8,2,MAP AND ANIMATION CREATED BY: X.TAYSON AUDIO SOURCE: WWW.LIVEATC.COM,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.COM']",
kI1TaPBW0p0_seg001.wav,kI1TaPBW0p0,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
kJRThRHOTCY_seg001.wav,kJRThRHOTCY,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
kJRThRHOTCY_seg002.wav,kJRThRHOTCY,2,MAP AND ANIMATION CREATED BY V_TAYSON AUDIO SOURCE : WWW.LIVEATC.COM,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.COM']",
kJRThRHOTCY_seg003.wav,kJRThRHOTCY,3,ATCAUDIO,metadata,['ATCAUDIO'],
kgHVNdzosKQ_seg001.wav,kgHVNdzosKQ,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
kgHVNdzosKQ_seg002.wav,kgHVNdzosKQ,2,MAP AND ANIMATION CREATED BY A. JEYSIN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
l0Sj3YqIdwE_seg001.wav,l0Sj3YqIdwE,1,ATC AUDIO,metadata,['ATC AUDIO'],
l0Sj3YqIdwE_seg002.wav,l0Sj3YqIdwE,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
l0Sj3YqIdwE_seg003.wav,l0Sj3YqIdwE,3,MAP AND ANIMATION CREATED BY A. VEYSEN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
lVyRoLqpV44_seg001.wav,lVyRoLqpV44,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
lVyRoLqpV44_seg002.wav,lVyRoLqpV44,2,MAP AND ANIMATION CREATED BY A.TAYSIN AUDIO SOURCE - WWW.LIVEATC.COM,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.COM']",
l_O8GC6Fj40_seg001.wav,l_O8GC6Fj40,1,ATC AUDIO,metadata,['ATC AUDIO'],
l_O8GC6Fj40_seg002.wav,l_O8GC6Fj40,2,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
l_O8GC6Fj40_seg003.wav,l_O8GC6Fj40,3,MAP AND ANIMATION CREATED BY A. VEYSIN,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
l_O8GC6Fj40_seg004.wav,l_O8GC6Fj40,4,AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
lh_-xmTntWw_seg001.wav,lh_-xmTntWw,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
lnVTj17NNG4_seg001.wav,lnVTj17NNG4,1,ATC AUDIO,metadata,['ATC AUDIO'],
lnVTj17NNG4_seg002.wav,lnVTj17NNG4,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
lnVTj17NNG4_seg003.wav,lnVTj17NNG4,3,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
lnVTj17NNG4_seg004.wav,lnVTj17NNG4,4,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
lnVTj17NNG4_seg005.wav,lnVTj17NNG4,5,MAP AND ANIMATION CREATED BY A. WYSEN,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
lnVTj17NNG4_seg006.wav,lnVTj17NNG4,6,AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
lw7ZbGvNbMQ_seg001.wav,lw7ZbGvNbMQ,1,ATC AUDIO,metadata,['ATC AUDIO'],
lw7ZbGvNbMQ_seg002.wav,lw7ZbGvNbMQ,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
lw7ZbGvNbMQ_seg003.wav,lw7ZbGvNbMQ,3,VISUALIZED,metadata,['VISUALIZED'],
lw7ZbGvNbMQ_seg004.wav,lw7ZbGvNbMQ,4,MAP AND ANIMATION CREATED BY A. TAYSIN,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
lw7ZbGvNbMQ_seg005.wav,lw7ZbGvNbMQ,5,AUDIO SOURCE : WWW.LIVEATC.COM,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.COM']",
n2aCfEeZZ_U_seg001.wav,n2aCfEeZZ_U,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
n2dw0viWNTI_seg001.wav,n2dw0viWNTI,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
n2dw0viWNTI_seg002.wav,n2dw0viWNTI,2,VISUALIZED,metadata,['VISUALIZED'],
n2dw0viWNTI_seg003.wav,n2dw0viWNTI,3,MAP AND ANIMATION CREATED BY A. WYSEN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
n2dw0viWNTI_seg004.wav,n2dw0viWNTI,4,ATC AUDIO,metadata,['ATC AUDIO'],
nN7g38E0Fjk_seg001.wav,nN7g38E0Fjk,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
nN7g38E0Fjk_seg002.wav,nN7g38E0Fjk,2,ATC AUDIO MAP AND ANIMATION CREATED BY A. WYSIN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['ATC AUDIO', 'MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
n_xImCZdCWw_seg001.wav,n_xImCZdCWw,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
ngk47VXodg8_seg001.wav,ngk47VXodg8,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
o5NK9Pqrm7E_seg001.wav,o5NK9Pqrm7E,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
o5NK9Pqrm7E_seg002.wav,o5NK9Pqrm7E,2,MAP AND ANIMATION CREATED BY A. VEYSIN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
oJh5hcHC26g_seg001.wav,oJh5hcHC26g,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
oJh5hcHC26g_seg002.wav,oJh5hcHC26g,2,MAP AND ANIMATION CREATED BY A. TEYSSEN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
ow3_4nL1Y4M_seg001.wav,ow3_4nL1Y4M,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
p-qD_yFZxWQ_seg001.wav,p-qD_yFZxWQ,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
p3k3ntW0yR8_seg001.wav,p3k3ntW0yR8,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
p3k3ntW0yR8_seg002.wav,p3k3ntW0yR8,2,MAP AND ANIMATION CREATED BY A. WYSEN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
pAY0NNXNzpU_seg001.wav,pAY0NNXNzpU,1,ATC AUDIO,metadata,['ATC AUDIO'],
pAY0NNXNzpU_seg002.wav,pAY0NNXNzpU,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
pAY0NNXNzpU_seg003.wav,pAY0NNXNzpU,3,VISUALIZED,metadata,['VISUALIZED'],
psHb-k6_i7Y_seg001.wav,psHb-k6_i7Y,1,ATC AUDIO,metadata,['ATC AUDIO'],
psHb-k6_i7Y_seg002.wav,psHb-k6_i7Y,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
psHb-k6_i7Y_seg003.wav,psHb-k6_i7Y,3,VISUALIZED,metadata,['VISUALIZED'],
psHb-k6_i7Y_seg004.wav,psHb-k6_i7Y,4,ATC AUDIO,metadata,['ATC AUDIO'],
psHb-k6_i7Y_seg005.wav,psHb-k6_i7Y,5,MAP AND ANIMATION CREATED BY A. WYSEN,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
psHb-k6_i7Y_seg006.wav,psHb-k6_i7Y,6,AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
qwVtnKdiJzk_seg001.wav,qwVtnKdiJzk,1,ATC AUDIO,metadata,['ATC AUDIO'],
qwVtnKdiJzk_seg002.wav,qwVtnKdiJzk,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
rcMMunNyaOQ_seg001.wav,rcMMunNyaOQ,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
rcMMunNyaOQ_seg002.wav,rcMMunNyaOQ,2,MAP AND ANIMATION CREATED BY A.TAYSIN AUDIO SOURCE - WWW.LIVEATC.COM,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.COM']",
s2CpnfMYAls_seg001.wav,s2CpnfMYAls,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
s2CpnfMYAls_seg047.wav,s2CpnfMYAls,47,"IF THE APPROACH CONTROL ACTUALLY KNEW HOW TO ASSIGN SPEED FOR YOU GUYS, WE PROBABLY WOULD NOT TO BE ON YOUTUBE EVERY WEEK.",metadata,['YOUTUBE'],
sS0Web8bzoQ_seg001.wav,sS0Web8bzoQ,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
t1E7rGCdZMI_seg001.wav,t1E7rGCdZMI,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
tW2UrzYSv5I_seg001.wav,tW2UrzYSv5I,1,ATC AUDIO,metadata,['ATC AUDIO'],
tW2UrzYSv5I_seg002.wav,tW2UrzYSv5I,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
tW2UrzYSv5I_seg003.wav,tW2UrzYSv5I,3,VISUALIZED,metadata,['VISUALIZED'],
tW2UrzYSv5I_seg004.wav,tW2UrzYSv5I,4,MAP AND ANIMATION CREATED BY A. TAYSOM,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
tW2UrzYSv5I_seg005.wav,tW2UrzYSv5I,5,AUDIO SOURCE - WWW.LIVEATC.NET,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
tW9IcCfTJhs_seg001.wav,tW9IcCfTJhs,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
tqrymzg2NSY_seg001.wav,tqrymzg2NSY,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
tqrymzg2NSY_seg002.wav,tqrymzg2NSY,2,MAP AND ANIMATION CREATED BY V. VYSIN AUDIO SOURCE: WWW.LIVEATC.NET ATC AUDIO,metadata,"['ATC AUDIO', 'MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
u4RgiuX2AzM_seg001.wav,u4RgiuX2AzM,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
uOvRfdkcS5w_seg001.wav,uOvRfdkcS5w,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
uOvRfdkcS5w_seg002.wav,uOvRfdkcS5w,2,MAP AND ANIMATION CREATED BY A. JEYSIN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
vQiorg0brLY_seg001.wav,vQiorg0brLY,1,ATC AUDIO YOUTUBE CHANNEL VISUALIZED,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL', 'VISUALIZED']",
vQiorg0brLY_seg002.wav,vQiorg0brLY,2,MAP AND ANIMATION CREATED BY A. VEYSIN AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['MAP AND ANIMATION', 'CREATED BY', 'AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
vVb9CO8X_Eo_seg001.wav,vVb9CO8X_Eo,1,ATC AUDIO,metadata,['ATC AUDIO'],
vVb9CO8X_Eo_seg002.wav,vVb9CO8X_Eo,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
vVb9CO8X_Eo_seg003.wav,vVb9CO8X_Eo,3,VISUALIZED,metadata,['VISUALIZED'],
vehEpiZgz_I_seg001.wav,vehEpiZgz_I,1,ATC AUDIO,metadata,['ATC AUDIO'],
vehEpiZgz_I_seg002.wav,vehEpiZgz_I,2,YOUTUBE CHANNEL,metadata,"['YOUTUBE', 'CHANNEL']",
vehEpiZgz_I_seg003.wav,vehEpiZgz_I,3,VISUALIZED,metadata,['VISUALIZED'],
vehEpiZgz_I_seg004.wav,vehEpiZgz_I,4,MAP AND ANIMATION CREATED BY A. SAXÉN,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
vehEpiZgz_I_seg005.wav,vehEpiZgz_I,5,ATC AUDIO,metadata,['ATC AUDIO'],
vehEpiZgz_I_seg006.wav,vehEpiZgz_I,6,AUDIO SOURCE: WWW.LIVEATC.NET,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.NET']",
vehEpiZgz_I_seg008.wav,vehEpiZgz_I,8,ATC AUDIO,metadata,['ATC AUDIO'],
vpOZEe0_YOo_seg001.wav,vpOZEe0_YOo,1,ATC AUDIO YOUTUBE CHANNEL,metadata,"['ATC AUDIO', 'YOUTUBE', 'CHANNEL']",
vpOZEe0_YOo_seg002.wav,vpOZEe0_YOo,2,VISUALIZED,metadata,['VISUALIZED'],
vpOZEe0_YOo_seg003.wav,vpOZEe0_YOo,3,MAP AND ANIMATION CREATED BY A.TRYSON,metadata,"['MAP AND ANIMATION', 'CREATED BY']",
vpOZEe0_YOo_seg004.wav,vpOZEe0_YOo,4,AUDIO SOURCE: WWW.LIVEATC.COM,metadata,"['AUDIO SOURCE', 'WWW.', 'LIVEATC.COM']",
